# wavelength [um] / Flux [counts] / flux error
  0.770000 3.961886e+02 4.000000e+01 
  0.775000 4.295766e+02 4.000000e+01 
  0.780000 4.266832e+02 4.000000e+01 
  0.785000 4.302775e+02 4.000000e+01 
  0.790000 4.136991e+02 4.000000e+01 
  0.795000 3.859196e+02 4.000000e+01 
  0.800000 4.079887e+02 4.000000e+01 
  0.805000 3.963248e+02 4.000000e+01 
  0.810000 4.020191e+02 4.000000e+01 
  0.815000 4.094722e+02 4.000000e+01 
  0.820000 3.802263e+02 4.000000e+01 
  0.825000 3.856042e+02 4.000000e+01 
  0.830000 3.708379e+02 4.000000e+01 
  0.835000 3.971680e+02 4.000000e+01 
  0.840000 3.647736e+02 4.000000e+01 
  0.845000 3.819022e+02 4.000000e+01 
  0.850000 3.538346e+02 4.000000e+01 
  0.855000 3.242447e+02 4.000000e+01 
  0.860000 3.387580e+02 4.000000e+01 
  0.865000 3.194437e+02 4.000000e+01 
  0.870000 3.203379e+02 4.000000e+01 
  0.875000 2.941406e+02 4.000000e+01 
  0.880000 2.964842e+02 4.000000e+01 
  0.885000 2.921867e+02 4.000000e+01 
  0.890000 2.888817e+02 4.000000e+01 
  0.895000 2.635248e+02 4.000000e+01 
  0.900000 2.626862e+02 4.000000e+01 
  0.905000 2.717176e+02 4.000000e+01 
  0.910000 2.622146e+02 4.000000e+01 
  0.915000 2.637340e+02 4.000000e+01 
  0.920000 2.605078e+02 4.000000e+01 
  0.925000 2.607860e+02 4.000000e+01 
  0.930000 2.537449e+02 4.000000e+01 
  0.935000 2.289425e+02 4.000000e+01 
  0.940000 2.396161e+02 4.000000e+01 
  0.945000 2.324591e+02 4.000000e+01 
  0.950000 2.215930e+02 4.000000e+01 
  0.955000 2.271218e+02 4.000000e+01 
  0.960000 2.258889e+02 4.000000e+01 
  0.965000 2.291595e+02 4.000000e+01 
  0.970000 2.311481e+02 4.000000e+01 
  0.975000 2.253376e+02 4.000000e+01 
  0.980000 2.217422e+02 4.000000e+01 
  0.985000 2.353907e+02 4.000000e+01 
  0.990000 2.343962e+02 4.000000e+01 
  0.995000 2.299422e+02 4.000000e+01 
  1.000000 2.189364e+02 4.000000e+01 
  1.005000 2.251855e+02 4.000000e+01 
  1.010000 2.221025e+02 4.000000e+01 
  1.015000 2.244107e+02 4.000000e+01 
  1.020000 2.255384e+02 4.000000e+01 
  1.025000 2.070077e+02 4.000000e+01 
  1.030000 2.204002e+02 4.000000e+01 
  1.035000 2.168200e+02 4.000000e+01 
  1.040000 2.117485e+02 4.000000e+01 
  1.045000 2.100312e+02 4.000000e+01 
  1.050000 2.124394e+02 4.000000e+01 
  1.055000 2.051999e+02 4.000000e+01 
  1.060000 1.887225e+02 4.000000e+01 
  1.065000 2.014554e+02 4.000000e+01 
  1.070000 1.984154e+02 4.000000e+01 
  1.075000 1.969135e+02 4.000000e+01 
  1.080000 1.968446e+02 4.000000e+01 
  1.085000 1.953520e+02 4.000000e+01 
  1.090000 1.795893e+02 4.000000e+01 
  1.095000 1.845534e+02 4.000000e+01 
  1.100000 1.901563e+02 4.000000e+01 
